[2016-01-06 11:56:19,293] Autoscaler health stat event receiver thread started
[2016-01-06 16:51:43,865] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-2
[2016-01-06 16:51:43,865] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Obsolete member count: 0
[2016-01-06 16:51:43,865] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain Non terminated member count: 8
[2016-01-06 16:51:43,866] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-06 16:51:43,866] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain Minimum member count: 1
[2016-01-06 16:51:43,866] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Pending termination member count: 0
[2016-01-06 16:51:43,866] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-2
[2016-01-06 16:51:43,866] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain [partition] rubis-partition Activated member count: 8 Max member count 10
[2016-01-06 16:53:13,865] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-06 16:53:13,865] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-2
[2016-01-06 16:53:13,866] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Obsolete member count: 0
[2016-01-06 16:53:13,866] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain Non terminated member count: 8
[2016-01-06 16:53:13,866] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-06 16:53:13,866] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain Minimum member count: 1
[2016-01-06 16:53:13,866] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Pending termination member count: 0
[2016-01-06 16:53:13,866] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-2
[2016-01-06 16:53:13,866] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain [partition] rubis-partition Activated member count: 8 Max member count 10
[2016-01-06 16:54:43,866] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-06 16:54:43,866] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-2
[2016-01-06 16:54:43,866] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Obsolete member count: 0
[2016-01-06 16:54:43,866] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain Non terminated member count: 8
[2016-01-06 16:54:43,866] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-06 16:54:43,866] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain Minimum member count: 1
[2016-01-06 16:54:43,866] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Pending termination member count: 0
[2016-01-06 16:54:43,866] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-2
[2016-01-06 16:54:43,867] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain [partition] rubis-partition Activated member count: 8 Max member count 10
[2016-01-06 16:56:13,866] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-06 16:56:13,866] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-2
[2016-01-06 16:56:13,866] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Obsolete member count: 0
[2016-01-06 16:56:13,866] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain Non terminated member count: 8
[2016-01-06 16:56:13,866] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-06 16:56:13,866] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain Minimum member count: 1
[2016-01-06 16:56:13,866] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Pending termination member count: 0
[2016-01-06 16:56:13,867] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-2
[2016-01-06 16:56:13,867] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain [partition] rubis-partition Activated member count: 8 Max member count 10
[2016-01-06 16:57:43,866] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-06 16:57:43,866] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-2
[2016-01-06 16:57:43,866] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Obsolete member count: 0
[2016-01-06 16:57:43,867] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain Non terminated member count: 8
[2016-01-06 16:57:43,867] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-06 16:57:43,867] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain Minimum member count: 1
[2016-01-06 16:57:43,867] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Pending termination member count: 0
[2016-01-06 16:57:43,867] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-2
[2016-01-06 16:57:43,867] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain [partition] rubis-partition Activated member count: 8 Max member count 10
[2016-01-06 16:59:13,866] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-06 16:59:13,866] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-2
[2016-01-06 16:59:13,867] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Obsolete member count: 0
[2016-01-06 16:59:13,867] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain Non terminated member count: 8
[2016-01-06 16:59:13,867] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-06 16:59:13,867] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain Minimum member count: 1
[2016-01-06 16:59:13,867] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Pending termination member count: 0
[2016-01-06 16:59:13,867] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-2
[2016-01-06 16:59:13,867] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain [partition] rubis-partition Activated member count: 8 Max member count 10
[2016-01-06 17:00:43,867] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-06 17:00:43,867] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-2
[2016-01-06 17:00:43,867] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Obsolete member count: 0
[2016-01-06 17:00:43,867] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain Non terminated member count: 8
[2016-01-06 17:00:43,867] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-06 17:00:43,867] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain Minimum member count: 1
[2016-01-06 17:00:43,867] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Pending termination member count: 0
[2016-01-06 17:00:43,867] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-2
[2016-01-06 17:00:43,868] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain [partition] rubis-partition Activated member count: 8 Max member count 10
[2016-01-06 17:02:13,867] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-2
[2016-01-06 17:02:13,867] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain Non terminated member count: 8
[2016-01-06 17:02:13,867] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain Minimum member count: 1
[2016-01-06 17:02:13,867] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-2
[2016-01-06 17:02:13,868] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain [partition] rubis-partition Activated member count: 8 Max member count 10
[2016-01-06 17:02:13,868] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-06 17:02:13,868] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Obsolete member count: 0
[2016-01-06 17:02:13,868] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-06 17:02:13,868] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Pending termination member count: 0
[2016-01-06 17:03:43,867] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-2
[2016-01-06 17:03:43,867] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain Non terminated member count: 8
[2016-01-06 17:03:43,868] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain Minimum member count: 1
[2016-01-06 17:03:43,868] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-2
[2016-01-06 17:03:43,868] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain [partition] rubis-partition Activated member count: 8 Max member count 10
[2016-01-06 17:03:43,868] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-06 17:03:43,868] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Obsolete member count: 0
[2016-01-06 17:03:43,868] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-06 17:03:43,868] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Pending termination member count: 0
[2016-01-06 17:05:13,867] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-06 17:05:13,867] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-2
