[2016-01-07 05:23:19,564] Autoscaler health stat event receiver thread started
[2016-01-07 13:05:37,473] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Overall load: 18.91826309496537
[2016-01-07 13:05:37,473] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Load average: [average] 49.250000 [second-derivative] -0.024305 [gradient] 0.686448
[2016-01-07 13:05:37,473] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Memory consumption: [average] 34.900002 [second-derivative] 0.000000 [gradient] 0.057541
[2016-01-07 13:05:37,474] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Predicted CPU: 49.92429474461824
[2016-01-07 13:05:37,474] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Predicted memory consumption: 34.957542419433594
[2016-01-07 13:05:37,474] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Overall load: 42.440918582025915
[2016-01-07 13:05:37,474] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Load average: [average] 0.000000 [second-derivative] 0.000000 [gradient] 0.000000
[2016-01-07 13:05:37,474] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Memory consumption: [average] 0.000000 [second-derivative] 0.000000 [gradient] 0.000000
[2016-01-07 13:05:37,474] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Predicted CPU: 0.0
[2016-01-07 13:05:37,475] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Predicted memory consumption: 0.0
[2016-01-07 13:05:37,475] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Overall load: 0.0
[2016-01-07 13:05:37,475] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Load average: [average] 14.000000 [second-derivative] -0.013303 [gradient] -0.066588
[2016-01-07 13:05:37,475] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Memory consumption: [average] 36.674999 [second-derivative] 0.000000 [gradient] 0.002220
[2016-01-07 13:05:37,475] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Predicted CPU: 13.926760238129646
[2016-01-07 13:05:37,476] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Predicted memory consumption: 36.67721939086914
[2016-01-07 13:05:37,476] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Overall load: 25.301989814499393
[2016-01-07 13:05:37,476] HealthStatProc - rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a rif mc la
[2016-01-07 13:05:37,476] [scale-down] Trying to terminating an instace to scale down!
[2016-01-07 13:05:37,476] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Member with lowest overall load: rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a
[2016-01-07 13:07:07,461] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 13:07:07,461] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-3
[2016-01-07 13:07:07,463] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Obsolete member count: 0
[2016-01-07 13:07:07,463] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain Non terminated member count: 2
[2016-01-07 13:07:07,463] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-07 13:07:07,463] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain Minimum member count: 1
[2016-01-07 13:07:07,463] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Pending termination member count: 0
[2016-01-07 13:07:07,463] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-3
[2016-01-07 13:07:07,464] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain [partition] rubis-partition Activated member count: 2 Max member count 10
[2016-01-07 13:07:07,464] Running scale up rule: [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 13:07:07,464] [scaling] [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain Algorithm name: one-after-another
[2016-01-07 13:07:07,465] HealthStatProc la rubis-phponly.php.php3.domain rubis-phponly-3 144.75 -2.2758014 -0.35390988 78.8306704282295
[2016-01-07 13:07:07,465] HealthStatProc mc rubis-phponly.php.php3.domain rubis-phponly-3 36.125 0.023612244 8.1623066E-4 21.62137269973755
[2016-01-07 13:07:07,465] HealthStatProc rif rubis-phponly.php.php3.domain rubis-phponly-3 10.75 0.9538598 0.09512071 11.751419685781002
[2016-01-07 13:07:07,465] HealthStatProc count rubis-phponly.php.php3.domain rubis-phponly-3 2
[2016-01-07 13:07:07,465] [scaling] [cluster] rubis-phponly.php.php3.domain RIF Resetted?: true
[2016-01-07 13:07:07,466] [scaling] [cluster] rubis-phponly.php.php3.domain RIF predicted value: 11.751419685781002
[2016-01-07 13:07:07,466] [scaling] [cluster] rubis-phponly.php.php3.domain RIF threshold: 100.0
[2016-01-07 13:07:07,466] [scaling] [cluster] rubis-phponly.php.php3.domain MC predicted value: 21.62137269973755
[2016-01-07 13:07:07,466] [scaling] [cluster] rubis-phponly.php.php3.domain MC threshold: 80.0
[2016-01-07 13:07:07,466] [scaling] [cluster] rubis-phponly.php.php3.domain LA predicted value: 78.8306704282295
[2016-01-07 13:07:07,466] [scaling] [cluster] rubis-phponly.php.php3.domain LA threshold: 80.0
[2016-01-07 13:07:07,467] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-up action: false
[2016-01-07 13:07:07,467] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-down action: true
[2016-01-07 13:07:07,467] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd 1452153127459 265.25 2.2819417 -0.7132847 35.6 0.004431151 0.0
[2016-01-07 13:07:07,467] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 1452167797466 24.25 0.31074512 -0.03768233 36.65 0.0 0.0
[2016-01-07 13:07:07,468] [scaling] Number of required instances based on stats: 1 [active instances count] 2 [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 13:07:07,468] [scale-down] Decided to Scale down [cluster] rubis-phponly.php.php3.domain
[2016-01-07 13:07:07,468] [scale-down] Reached scale down requests threshold [cluster] rubis-phponly.php.php3.domain Count 3
[2016-01-07 13:07:07,468] [scale-down] Partition available to scale down  [application id] rubis-phponly [cluster] rubis-phponly.php.php3.domain [instance id] rubis-phponly-3 [network-partition] south-east-asia [partition] rubis-partition scaledown due to RIF: true [rifPredictedValue] 11.751419685781002 [rifThreshold] 100.0 scaledown due to MC: true [mcPredictedValue] 21.62137269973755 [mcThreshold] 80.0 scaledown due to LA: true [laPredictedValue] 78.8306704282295 [laThreshold] 80.0
[2016-01-07 13:07:07,468] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Load average: [average] 24.000000 [second-derivative] 0.008860 [gradient] -0.398963
[2016-01-07 13:07:07,469] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Memory consumption: [average] 14.200000 [second-derivative] 0.000000 [gradient] 0.031058
[2016-01-07 13:07:07,469] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Predicted CPU: 23.605468069203198
[2016-01-07 13:07:07,469] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Predicted memory consumption: 14.231058120727539
[2016-01-07 13:07:07,469] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Overall load: 18.91826309496537
[2016-01-07 13:07:07,469] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Load average: [average] 265.250000 [second-derivative] -0.713285 [gradient] 2.281942
[2016-01-07 13:07:07,469] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Memory consumption: [average] 35.599998 [second-derivative] 0.000000 [gradient] 0.004431
[2016-01-07 13:07:07,470] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Predicted CPU: 267.17530956864357
[2016-01-07 13:07:07,470] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Predicted memory consumption: 35.60443115234375
[2016-01-07 13:07:07,470] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Overall load: 151.38987036049366
[2016-01-07 13:07:07,470] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Load average: [average] 0.000000 [second-derivative] 0.000000 [gradient] 0.000000
[2016-01-07 13:07:07,470] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Memory consumption: [average] 0.000000 [second-derivative] 0.000000 [gradient] 0.000000
[2016-01-07 13:07:07,470] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Predicted CPU: 0.0
[2016-01-07 13:07:07,471] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Predicted memory consumption: 0.0
[2016-01-07 13:07:07,471] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Overall load: 0.0
[2016-01-07 13:07:07,471] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Load average: [average] 24.250000 [second-derivative] -0.037682 [gradient] 0.310745
[2016-01-07 13:07:07,471] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Memory consumption: [average] 36.650002 [second-derivative] 0.000000 [gradient] 0.000000
[2016-01-07 13:07:07,471] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Predicted CPU: 24.541904075071216
[2016-01-07 13:07:07,471] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Predicted memory consumption: 36.650001525878906
[2016-01-07 13:07:07,472] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Overall load: 30.59595280047506
[2016-01-07 13:07:07,472] HealthStatProc - rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a rif mc la
[2016-01-07 13:07:07,472] [scale-down] Trying to terminating an instace to scale down!
[2016-01-07 13:07:07,472] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Member with lowest overall load: rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a
[2016-01-07 13:08:37,462] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 13:08:37,462] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-3
[2016-01-07 13:08:37,464] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Obsolete member count: 0
[2016-01-07 13:08:37,465] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain Non terminated member count: 2
[2016-01-07 13:08:37,465] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-07 13:08:37,465] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain Minimum member count: 1
[2016-01-07 13:08:37,465] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Pending termination member count: 0
[2016-01-07 13:08:37,466] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-3
[2016-01-07 13:08:37,466] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain [partition] rubis-partition Activated member count: 2 Max member count 10
[2016-01-07 13:08:37,466] Running scale up rule: [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 13:08:37,466] [scaling] [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain Algorithm name: one-after-another
[2016-01-07 13:08:37,467] HealthStatProc la rubis-phponly.php.php3.domain rubis-phponly-3 95.5 -4.068891 0.041103575 53.29532409075182
[2016-01-07 13:08:37,467] HealthStatProc mc rubis-phponly.php.php3.domain rubis-phponly-3 36.1875 0.02151139 -1.9185597E-4 21.652620792388916
[2016-01-07 13:08:37,467] HealthStatProc rif rubis-phponly.php.php3.domain rubis-phponly-3 0.0 0.0 0.0 0.0
[2016-01-07 13:08:37,467] HealthStatProc count rubis-phponly.php.php3.domain rubis-phponly-3 2
[2016-01-07 13:08:37,468] [scaling] [cluster] rubis-phponly.php.php3.domain RIF Resetted?: true
[2016-01-07 13:08:37,468] [scaling] [cluster] rubis-phponly.php.php3.domain RIF predicted value: 0.0
[2016-01-07 13:08:37,468] [scaling] [cluster] rubis-phponly.php.php3.domain RIF threshold: 100.0
[2016-01-07 13:08:37,468] [scaling] [cluster] rubis-phponly.php.php3.domain MC predicted value: 21.652620792388916
[2016-01-07 13:08:37,468] [scaling] [cluster] rubis-phponly.php.php3.domain MC threshold: 80.0
[2016-01-07 13:08:37,468] [scaling] [cluster] rubis-phponly.php.php3.domain LA predicted value: 53.29532409075182
[2016-01-07 13:08:37,469] [scaling] [cluster] rubis-phponly.php.php3.domain LA threshold: 80.0
[2016-01-07 13:08:37,469] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-up action: false
[2016-01-07 13:08:37,469] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-down action: true
[2016-01-07 13:08:37,470] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd 1452153127459 174.25 -1.3508426 0.010943391 35.8 0.0044266395 0.0
[2016-01-07 13:08:37,470] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 1452167797466 16.75 -0.0887725 0.01994751 36.575 0.0 0.0
[2016-01-07 13:08:37,470] [scaling] Number of required instances based on stats: 1 [active instances count] 2 [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
